input_file_name	gene_symbol	gene_name	reference_database_id	reference_database_version	reference_accession	analysis_software_name	analysis_software_version	sequence_identity	input_sequence_id	input_protein_start	input_protein_stop	input_gene_start	input_gene_stop	reference_protein_start	reference_protein_stop	reference_gene_start	reference_gene_stop	strand_orientation	coverage_depth	coverage_percentage	coverage_ratio	reference_gene_length	reference_protein_length	input_gene_length	input_protein_length	drug_class	antimicrobial_agent	resistance_mechanism
combo_contig_fasta_out	mecA	PBP2a family beta-lactam-resistant peptidoglycan transpeptidase MecA	NCBI Reference Gene Database	db_v_1	WP_000721310.1	amrfinderplus	tool_v_1	100.0	NODE_496_length_15872_cov_63.250364			2522.0	4525.0					-		100.0			668.0		668.0	BETA-LACTAM	METHICILLIN	
combo_contig_fasta_out	mecR1	beta-lactam sensor/signal transducer MecR1	NCBI Reference Gene Database	db_v_1	WP_000952923.1	amrfinderplus	tool_v_1	100.0	NODE_496_length_15872_cov_63.250364			4686.0	5600.0					+		52.14			585.0		305.0	BETA-LACTAM	METHICILLIN	
combo_contig_fasta_out	mepA	multidrug efflux MATE transporter MepA	NCBI Reference Gene Database	db_v_1	AAU95768.1	amrfinderplus	tool_v_1	100.0	NODE_159_length_76024_cov_65.621385			6141.0	7493.0					-		100.0			451.0		451.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	merA	mercury(II) reductase	NCBI Reference Gene Database	db_v_1	ACU65296.1	amrfinderplus	tool_v_1	93.23	NODE_776_length_2963_cov_190.285763			135.0	1817.0					-		100.0			561.0		561.0	MERCURY	MERCURY	
combo_contig_fasta_out	merC	organomercurial transporter MerC	NCBI Reference Gene Database	db_v_1	AAC33908.1	amrfinderplus	tool_v_1	100.0	NODE_674_length_5065_cov_67.958882			4445.0	4864.0					-		100.0			140.0		140.0	MERCURY	ORGANOMERCURY	
combo_contig_fasta_out	merE	broad-spectrum mercury transporter MerE	NCBI Reference Gene Database	db_v_1	AAC38236.1	amrfinderplus	tool_v_1	96.15	NODE_1089_length_824_cov_126.518856			304.0	537.0					+		100.0			78.0		78.0	MERCURY	MERCURY	
combo_contig_fasta_out	merR	mercury resistance transcriptional regulator MerR	NCBI Reference Gene Database	db_v_1	CAA77320.1	amrfinderplus	tool_v_1	92.96	NODE_1177_length_594_cov_190.447124			104.0	529.0					+		98.61			144.0		142.0	MERCURY	MERCURY	
combo_contig_fasta_out	merT	mercuric transport protein MerT	NCBI Reference Gene Database	db_v_1	CAA70196.1	amrfinderplus	tool_v_1	98.26	NODE_776_length_2963_cov_190.285763			2603.0	2947.0					-		99.14			116.0		115.0	MERCURY	MERCURY	
combo_contig_fasta_out	mexA	multidrug efflux RND transporter periplasmic adaptor subunit MexA	NCBI Reference Gene Database	db_v_1	AAA74436.1	amrfinderplus	tool_v_1	100.0	NODE_8_length_413229_cov_63.441083			237710.0	238858.0					-		100.0			383.0		383.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	mexE	MexE family multidrug efflux RND transporter periplasmic adaptor subunit	NCBI Reference Gene Database	db_v_1	AAG05881.1	amrfinderplus	tool_v_1	100.0	NODE_14_length_307150_cov_63.665045			275592.0	276833.0					-		100.0			414.0		414.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	mexX	multidrug efflux RND transporter periplasmic adaptor subunit MexX	NCBI Reference Gene Database	db_v_1	AAF14522.1	amrfinderplus	tool_v_1	99.24	NODE_17_length_269208_cov_63.609382			228163.0	229350.0					+		100.0			396.0		396.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	NCBI Reference Gene Database	db_v_1	WP_000219391.1	amrfinderplus	tool_v_1	100.0	NODE_745_length_3348_cov_65.137868			122.0	1024.0					+		100.0			301.0		301.0	MACROLIDE	MACROLIDE	
combo_contig_fasta_out	mph(C)	Mph(C) family macrolide 2'-phosphotransferase	NCBI Reference Gene Database	db_v_1	WP_000196697.1	amrfinderplus	tool_v_1	100.0	NODE_506_length_14937_cov_66.210724			12004.0	12900.0					-		100.0			299.0		299.0	MACROLIDE	MACROLIDE	
combo_contig_fasta_out	msr(A)	ABC-F type ribosomal protection protein Msr(A)	NCBI Reference Gene Database	db_v_1	WP_000438874.1	amrfinderplus	tool_v_1	100.0	NODE_506_length_14937_cov_66.210724			13002.0	14465.0					-		100.0			488.0		488.0	MACROLIDE	MACROLIDE	
combo_contig_fasta_out	mtrA	efflux transporter MtrCDE transcriptional activator MtrA	NCBI Reference Gene Database	db_v_1	AAD44693.1	amrfinderplus	tool_v_1	98.55	NODE_257_length_46835_cov_63.907674			40034.0	40858.0					+		91.36			301.0		275.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	mtrC	multidrug efflux RND transporter periplasmic adaptor subunit MtrC	NCBI Reference Gene Database	db_v_1	AAA80193.1	amrfinderplus	tool_v_1	99.76	NODE_201_length_63842_cov_65.056908			22065.0	23300.0					+		100.0			412.0		412.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	mtrF	AbgT family antimetabolite efflux transporter MtrF	NCBI Reference Gene Database	db_v_1	ACF30256.1	amrfinderplus	tool_v_1	98.5	NODE_201_length_63842_cov_65.056908			18981.0	20579.0					-		100.0			533.0		533.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	mtrR	multidrug efflux system transcriptional repressor MtrR	NCBI Reference Gene Database	db_v_1	CAA81047.1	amrfinderplus	tool_v_1	99.05	NODE_201_length_63842_cov_65.056908			21186.0	21815.0					-		100.0			210.0		210.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	norM	sodium-coupled multidrug efflux MATE transporter NorM	NCBI Reference Gene Database	db_v_1	EFF39147.1	amrfinderplus	tool_v_1	99.56	NODE_196_length_64442_cov_64.005762			34682.0	36058.0					+		100.0			459.0		459.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	nreB	nickel resistance MFS transporter NreB	NCBI Reference Gene Database	db_v_1	ADY84088.1	amrfinderplus	tool_v_1	98.32	NODE_83_length_126163_cov_63.336585			123794.0	125041.0					-		100.0			416.0		416.0	NICKEL	NICKEL	
combo_contig_fasta_out	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	NCBI Reference Gene Database	db_v_1	WP_002914189.1	amrfinderplus	tool_v_1	100.0	NODE_174_length_70078_cov_65.770333			54030.0	55202.0					-		100.0			391.0		391.0	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	
combo_contig_fasta_out	oqxA	multidrug efflux RND transporter periplasmic adaptor subunit OqxA	NCBI Reference Gene Database	db_v_1	WP_002914189.1	amrfinderplus	tool_v_1	92.33	NODE_54_length_159585_cov_63.969072			91353.0	92525.0					+		100.0			391.0		391.0	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	
combo_contig_fasta_out	oqxB	multidrug efflux RND transporter permease subunit OqxB	NCBI Reference Gene Database	db_v_1	WP_016947602.1	amrfinderplus	tool_v_1	99.81	NODE_174_length_70078_cov_65.770333			50854.0	54003.0					-		100.0			1050.0		1050.0	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	
combo_contig_fasta_out	oqxB	multidrug efflux RND transporter permease subunit OqxB	NCBI Reference Gene Database	db_v_1	WP_012967412.1	amrfinderplus	tool_v_1	96.95	NODE_54_length_159585_cov_63.969072			92553.0	95702.0					+		100.0			1050.0		1050.0	PHENICOL/QUINOLONE	PHENICOL/QUINOLONE	
combo_contig_fasta_out	pcoA	multicopper oxidase PcoA	NCBI Reference Gene Database	db_v_1	CAA58525.1	amrfinderplus	tool_v_1	94.38	NODE_169_length_72073_cov_63.274237			63601.0	65415.0					+		100.0			605.0		605.0	COPPER	COPPER	
combo_contig_fasta_out	pcoA	multicopper oxidase PcoA	NCBI Reference Gene Database	db_v_1	CAA58525.1	amrfinderplus	tool_v_1	100.0	NODE_659_length_5441_cov_185.506313			700.0	2514.0					-		100.0			605.0		605.0	COPPER	COPPER	
combo_contig_fasta_out	pcoB	copper-binding protein PcoB	NCBI Reference Gene Database	db_v_1	CAA58526.1	amrfinderplus	tool_v_1	100.0	NODE_659_length_5441_cov_185.506313			2.0	691.0					-		77.7			296.0		230.0	COPPER	COPPER	
combo_contig_fasta_out	pcoC	copper resistance system metallochaperone PcoC	NCBI Reference Gene Database	db_v_1	CAA58527.1	amrfinderplus	tool_v_1	100.0	NODE_1062_length_930_cov_188.852571			305.0	682.0					-		100.0			126.0		126.0	COPPER	COPPER	
combo_contig_fasta_out	pcoE	copper resistance system metallochaperone PcoE	NCBI Reference Gene Database	db_v_1	CAA58532.1	amrfinderplus	tool_v_1	92.36	NODE_63_length_149138_cov_66.462192			148517.0	148948.0					-		100.0			144.0		144.0	COPPER	COPPER	
combo_contig_fasta_out	pcoR	copper response regulator transcription factor PcoR	NCBI Reference Gene Database	db_v_1	CAA58529.1	amrfinderplus	tool_v_1	100.0	NODE_1060_length_940_cov_190.094915			3.0	497.0					-		73.01			226.0		165.0	COPPER	COPPER	
combo_contig_fasta_out	pcoR	copper response regulator transcription factor PcoR	NCBI Reference Gene Database	db_v_1	CAA58529.1	amrfinderplus	tool_v_1	94.25	NODE_169_length_72073_cov_63.274237			67719.0	68396.0					+		100.0			226.0		226.0	COPPER	COPPER	
combo_contig_fasta_out	pcoS	copper resistance membrane spanning protein PcoS	NCBI Reference Gene Database	db_v_1	CAA58530.1	amrfinderplus	tool_v_1	99.5	NODE_998_length_1214_cov_248.413287			3.0	1214.0					-		86.7			466.0		404.0	COPPER	COPPER	
combo_contig_fasta_out	qacE	quaternary ammonium compound efflux SMR transporter QacE	NCBI Reference Gene Database	db_v_1	WP_000679427.1	amrfinderplus	tool_v_1	100.0	NODE_1031_length_1062_cov_376.058590			861.0	1061.0					-		58.26			115.0		67.0	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	
combo_contig_fasta_out	qacE	quaternary ammonium compound efflux SMR transporter QacE	NCBI Reference Gene Database	db_v_1	WP_000679427.1	amrfinderplus	tool_v_1	100.0	NODE_1362_length_309_cov_327.566929			1.0	198.0					-		57.39			115.0		66.0	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	
combo_contig_fasta_out	qnrB2	quinolone resistance pentapeptide repeat protein QnrB2	NCBI Reference Gene Database	db_v_1	WP_012695489.1	amrfinderplus	tool_v_1	100.0	NODE_803_length_2615_cov_137.732031			348.0	989.0					+		100.0			214.0		214.0	QUINOLONE	QUINOLONE	
combo_contig_fasta_out	qnrS1	quinolone resistance pentapeptide repeat protein QnrS1	NCBI Reference Gene Database	db_v_1	WP_001516695.1	amrfinderplus	tool_v_1	100.0	NODE_820_length_2478_cov_122.500619			752.0	1405.0					-		100.0			218.0		218.0	QUINOLONE	QUINOLONE	
combo_contig_fasta_out	sat4	streptothricin N-acetyltransferase Sat4	NCBI Reference Gene Database	db_v_1	WP_000627290.1	amrfinderplus	tool_v_1	97.78	NODE_758_length_3197_cov_63.627307			769.0	1296.0					+		100.0			180.0		176.0	STREPTOTHRICIN	STREPTOTHRICIN	
combo_contig_fasta_out	sdeA	multidrug efflux RND transporter periplasmic adaptor subunit SdeA	NCBI Reference Gene Database	db_v_1	AAS55383.1	amrfinderplus	tool_v_1	98.99	NODE_239_length_50479_cov_64.178665			32612.0	33796.0					+		100.0			395.0		395.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	sdeB	multidrug efflux RND transporter permease subunit SdeB	NCBI Reference Gene Database	db_v_1	AAO18187.2	amrfinderplus	tool_v_1	98.57	NODE_239_length_50479_cov_64.178665			33824.0	36964.0					+		100.0			1047.0		1047.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	sdeY	multidrug efflux RND transporter permease subunit SdeY	NCBI Reference Gene Database	db_v_1	BAC77251.1	amrfinderplus	tool_v_1	95.41	NODE_404_length_24221_cov_62.455764			701.0	3838.0					-		99.43			1051.0		1046.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NCBI Reference Gene Database	db_v_1	AAD11749.1	amrfinderplus	tool_v_1	97.14	NODE_169_length_72073_cov_63.274237			55392.0	58535.0					+		100.0			1048.0		1048.0	COPPER/SILVER	COPPER/SILVER	
combo_contig_fasta_out	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NCBI Reference Gene Database	db_v_1	AAD11749.1	amrfinderplus	tool_v_1	98.83	NODE_810_length_2571_cov_107.658585			3.0	2570.0					+		81.68			1048.0		856.0	COPPER/SILVER	COPPER/SILVER	
combo_contig_fasta_out	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NCBI Reference Gene Database	db_v_1	AAD11748.1	amrfinderplus	tool_v_1	97.74	NODE_877_length_2004_cov_145.194459			1206.0	2003.0					+		61.86			430.0		266.0	COPPER/SILVER	COPPER/SILVER	
combo_contig_fasta_out	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NCBI Reference Gene Database	db_v_1	AAD11748.1	amrfinderplus	tool_v_1	96.24	NODE_878_length_1995_cov_134.332990			2.0	799.0					-		61.86			430.0		266.0	COPPER/SILVER	COPPER/SILVER	
combo_contig_fasta_out	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NCBI Reference Gene Database	db_v_1	AAD11746.1	amrfinderplus	tool_v_1	99.57	NODE_877_length_2004_cov_145.194459			3.0	698.0					+		50.33			461.0		232.0	COPPER/SILVER	COPPER/SILVER	
combo_contig_fasta_out	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NCBI Reference Gene Database	db_v_1	SPD96884.1	amrfinderplus	tool_v_1	100.0	NODE_878_length_1995_cov_134.332990			1298.0	1993.0					-		50.33			461.0		232.0	COPPER/SILVER	COPPER/SILVER	
combo_contig_fasta_out	silE	silver-binding protein SilE	NCBI Reference Gene Database	db_v_1	AAD11743.1	amrfinderplus	tool_v_1	97.06	NODE_703_length_4380_cov_71.568555			4075.0	4380.0					-		71.33			143.0		102.0	SILVER	SILVER	
combo_contig_fasta_out	silE	silver-binding protein SilE	NCBI Reference Gene Database	db_v_1	AAD11743.1	amrfinderplus	tool_v_1	99.3	NODE_866_length_2162_cov_82.276697			205.0	633.0					+		100.0			143.0		143.0	SILVER	SILVER	
combo_contig_fasta_out	silE	silver-binding protein SilE	NCBI Reference Gene Database	db_v_1	AAD11743.1	amrfinderplus	tool_v_1	90.2	NODE_957_length_1431_cov_67.070494			1126.0	1431.0					-		71.33			143.0		102.0	SILVER	SILVER	
combo_contig_fasta_out	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NCBI Reference Gene Database	db_v_1	KGL71342.1	amrfinderplus	tool_v_1	96.67	NODE_877_length_2004_cov_145.194459			730.0	1089.0					+		100.0			117.0		120.0	COPPER/SILVER	COPPER/SILVER	
combo_contig_fasta_out	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NCBI Reference Gene Database	db_v_1	KGL71342.1	amrfinderplus	tool_v_1	97.44	NODE_878_length_1995_cov_134.332990			916.0	1266.0					-		100.0			117.0		117.0	COPPER/SILVER	COPPER/SILVER	
combo_contig_fasta_out	silP	Ag(+)-translocating P-type ATPase SilP	NCBI Reference Gene Database	db_v_1	AAD11750.1	amrfinderplus	tool_v_1	86.39	NODE_169_length_72073_cov_63.274237			59157.0	61622.0					+		99.88			824.0		822.0	SILVER	SILVER	
combo_contig_fasta_out	silR	copper/silver response regulator transcription factor SilR	NCBI Reference Gene Database	db_v_1	SPD96883.1	amrfinderplus	tool_v_1	94.69	NODE_169_length_72073_cov_63.274237			51363.0	52040.0					-		100.0			226.0		226.0	COPPER/SILVER	COPPER/SILVER	
combo_contig_fasta_out	silR	copper/silver response regulator transcription factor SilR	NCBI Reference Gene Database	db_v_1	SPD96883.1	amrfinderplus	tool_v_1	97.79	NODE_835_length_2366_cov_191.230636			117.0	794.0					+		100.0			226.0		226.0	COPPER/SILVER	COPPER/SILVER	
combo_contig_fasta_out	silS	copper/silver sensor histidine kinase SilS	NCBI Reference Gene Database	db_v_1	SPD96882.1	amrfinderplus	tool_v_1	98.98	NODE_835_length_2366_cov_191.230636			790.0	2262.0					+		100.0			491.0		491.0	COPPER/SILVER	COPPER/SILVER	
combo_contig_fasta_out	smdA	multidrug efflux ABC transporter permease/ATP-binding subunit SmdA	NCBI Reference Gene Database	db_v_1	BAF79679.1	amrfinderplus	tool_v_1	98.98	NODE_79_length_131606_cov_63.264650			121333.0	123105.0					+		100.0			591.0		591.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	smdB	multidrug efflux ABC transporter permease/ATP-binding subunit SmdB	NCBI Reference Gene Database	db_v_1	BAF79680.1	amrfinderplus	tool_v_1	99.16	NODE_79_length_131606_cov_63.264650			123101.0	124876.0					+		100.0			592.0		592.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	smfY	multidrug efflux MFS transporter SmfY	NCBI Reference Gene Database	db_v_1	BAE79899.1	amrfinderplus	tool_v_1	95.92	NODE_218_length_57215_cov_62.738611			15076.0	16545.0					-		100.0			490.0		490.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	ssmE	multidrug efflux SMR transporter SsmE	NCBI Reference Gene Database	db_v_1	BAF80121.1	amrfinderplus	tool_v_1	100.0	NODE_137_length_85978_cov_63.065116			76320.0	76649.0					-		100.0			110.0		110.0	EFFLUX	EFFLUX	
combo_contig_fasta_out	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	NCBI Reference Gene Database	db_v_1	WP_000259031.1	amrfinderplus	tool_v_1	100.0	NODE_1031_length_1062_cov_376.058590			28.0	864.0					-		100.0			279.0		279.0	SULFONAMIDE	SULFONAMIDE	
combo_contig_fasta_out	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	NCBI Reference Gene Database	db_v_1	WP_001043260.1	amrfinderplus	tool_v_1	100.0	NODE_968_length_1384_cov_60.326561			87.0	899.0					-		100.0			271.0		271.0	SULFONAMIDE	SULFONAMIDE	
combo_contig_fasta_out	terD	tellurium resistance membrane protein TerD	NCBI Reference Gene Database	db_v_1	AAA98292.1	amrfinderplus	tool_v_1	95.31	NODE_841_length_2343_cov_129.770979			1668.0	2243.0					+		100.0			192.0		192.0	TELLURIUM	TELLURIUM	
combo_contig_fasta_out	terW	tellurium resistance protein TerW	NCBI Reference Gene Database	db_v_1	AAC44736.1	amrfinderplus	tool_v_1	100.0	NODE_686_length_4777_cov_127.218551			49.0	513.0					-		100.0			155.0		155.0	TELLURIUM	TELLURIUM	
combo_contig_fasta_out	terZ	tellurium resistance-associated protein TerZ	NCBI Reference Gene Database	db_v_1	AAA86846.1	amrfinderplus	tool_v_1	99.48	NODE_742_length_3418_cov_125.840916			2020.0	2598.0					+		100.0			193.0		193.0	TELLURIUM	TELLURIUM	
combo_contig_fasta_out	tet(38)	tetracycline efflux MFS transporter Tet(38)	NCBI Reference Gene Database	db_v_1	WP_001100300.1	amrfinderplus	tool_v_1	100.0	NODE_367_length_30078_cov_63.113446			28570.0	29919.0					+		100.0			450.0		450.0	TETRACYCLINE	TETRACYCLINE	
combo_contig_fasta_out	tet(41)	tetracycline efflux MFS transporter Tet(41)	NCBI Reference Gene Database	db_v_1	WP_063855881.1	amrfinderplus	tool_v_1	98.73	NODE_243_length_49668_cov_63.129502			11529.0	12707.0					-		100.0			393.0		393.0	TETRACYCLINE	TETRACYCLINE	
combo_contig_fasta_out	tet(A)	tetracycline efflux MFS transporter Tet(A)	NCBI Reference Gene Database	db_v_1	WP_000804064.1	amrfinderplus	tool_v_1	100.0	NODE_712_length_4030_cov_63.121761			1743.0	2939.0					-		100.0			399.0		399.0	TETRACYCLINE	TETRACYCLINE	
combo_contig_fasta_out	tet(B)	tetracycline efflux MFS transporter Tet(B)	NCBI Reference Gene Database	db_v_1	WP_001089068.1	amrfinderplus	tool_v_1	100.0	NODE_735_length_3579_cov_62.336266			856.0	2058.0					+		100.0			401.0		401.0	TETRACYCLINE	TETRACYCLINE	
combo_contig_fasta_out	ybtP	yersiniabactin ABC transporter ATP-binding/permease protein YbtP	NCBI Reference Gene Database	db_v_1	CAA21388.1	amrfinderplus	tool_v_1	99.83	NODE_369_length_29893_cov_126.599504			22931.0	24730.0					+		100.0			600.0		600.0			
combo_contig_fasta_out	ybtQ	yersiniabactin ABC transporter ATP-binding/permease protein YbtQ	NCBI Reference Gene Database	db_v_1	AAC69584.1	amrfinderplus	tool_v_1	99.5	NODE_369_length_29893_cov_126.599504			24720.0	26519.0					+		100.0			600.0		600.0			
combo_contig_fasta_out	ymgB	biofilm/acid-resistance regulator AriR	NCBI Reference Gene Database	db_v_1	AAC74250.1	amrfinderplus	tool_v_1	98.86	NODE_122_length_95449_cov_65.704866			31670.0	31933.0					+		100.0			88.0		88.0			
contigs	aac(3)-IId	aminoglycoside N-acetyltransferase AAC(3)-IId	ncbi	db_v_1	NG_047251.1	abricate	tool_v_1	100.0	NODE_971_length_1351_cov_62.547068			91.0	951.0					+		100.0						GENTAMICIN		
contigs	aac(3)-Ia	aminoglycoside N-acetyltransferase AAC(3)-Ia	ncbi	db_v_1	NG_047234.1	abricate	tool_v_1	100.0	NODE_918_length_1662_cov_67.283136			111.0	575.0					+		100.0						GENTAMICIN		
contigs	aac(6')-Ib-AKT	AAC(6')-Ib family aminoglycoside 6'-N-acetyltransferase	ncbi	db_v_1	NG_052358.1	abricate	tool_v_1	99.82	NODE_1164_length_616_cov_317.882353			63.0	616.0					-		99.82						AMIKACIN;KANAMYCIN;TOBRAMYCIN		
contigs	aac(6')_Serra	aminoglycoside 6'-N-acetyltransferase	ncbi	db_v_1	NG_052472.1	abricate	tool_v_1	100.0	NODE_145_length_82875_cov_62.736114			52078.0	52518.0					+		100.0						AMINOGLYCOSIDE		
contigs	aadA1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA1	ncbi	db_v_1	NG_052279.1	abricate	tool_v_1	100.0	NODE_1125_length_693_cov_253.377743			1.0	683.0					-		86.24						STREPTOMYCIN		
contigs	aadA2	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA2	ncbi	db_v_1	NG_047343.1	abricate	tool_v_1	100.0	NODE_1071_length_891_cov_118.978469			108.0	891.0					-		98.99						STREPTOMYCIN		
contigs	aadA5	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA5	ncbi	db_v_1	NG_047357.1	abricate	tool_v_1	100.0	NODE_926_length_1610_cov_65.670740			150.0	938.0					-		100.0						STREPTOMYCIN		
contigs	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	ncbi	db_v_1	NG_047387.1	abricate	tool_v_1	100.0	NODE_1099_length_776_cov_58.104022			183.0	716.0					-		100.0						GENTAMICIN;KANAMYCIN;TOBRAMYCIN		
contigs	ant(3'')-IIa	aminoglycoside nucleotidyltransferase ANT(3'')-IIa	ncbi	db_v_1	NG_054646.1	abricate	tool_v_1	99.37	NODE_77_length_132322_cov_63.344099			95507.0	96295.0					+		100.0						SPECTINOMYCIN;STREPTOMYCIN		
contigs	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	ncbi	db_v_1	NG_056002.2	abricate	tool_v_1	100.0	NODE_910_length_1699_cov_115.144161			864.0	1691.0					-		100.0						STREPTOMYCIN		
contigs	aph(3')-IIIa	aminoglycoside O-phosphotransferase APH(3')-IIIa	ncbi	db_v_1	NG_047418.1	abricate	tool_v_1	100.0	NODE_758_length_3197_cov_63.627307			1392.0	2186.0					+		100.0						AMIKACIN;KANAMYCIN		
contigs	aph(3')-IIb	aminoglycoside O-phosphotransferase APH(3')-IIb	ncbi	db_v_1	NG_047424.1	abricate	tool_v_1	99.38	NODE_27_length_210538_cov_63.527487			106092.0	106898.0					+		100.0						KANAMYCIN		
contigs	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	ncbi	db_v_1	NG_047431.1	abricate	tool_v_1	100.0	NODE_1074_length_880_cov_188.310303			1.0	814.0					-		99.75						KANAMYCIN		
contigs	aph(3')-VIb	aminoglycoside O-phosphotransferase APH(3')-VIb	ncbi	db_v_1	NG_047449.1	abricate	tool_v_1	98.46	NODE_380_length_28321_cov_63.171443			1850.0	2629.0					+		100.0						AMIKACIN;KANAMYCIN		
